"소재지(시군구)별(1)",소재지(시군구)별(2),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"소재지(시군구)별(1)",소재지(시군구)별(2),도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%)
"강원특별자치도",정선군,42548998,35794115,84.12,42548998,35794115,84.12,42543171,35788288,84.12,42543171,35788288,84.12
"강원특별자치도",철원군,26456700,19105707,72.22,26456700,19105707,72.22,26456700,19105707,72.22,26456700,19105707,72.22
"강원특별자치도",화천군,13229891,10649081,80.49,13229891,10649081,80.49,13229891,10649081,80.49,13229891,10649081,80.49
"강원특별자치도",양구군,3710000,2074669,55.92,3710000,2028728,54.68,3710000,2028728,54.68,3710000,2028728,54.68
"강원특별자치도",인제군,14839016,10650989,71.78,14839016,10650989,71.78,14839016,10650989,71.78,14839016,10650989,71.78
"강원특별자치도",고성군,12421767,8317985,66.96,12421767,8304854,66.86,12421767,8304854,66.86,12421767,8304854,66.86
"강원특별자치도",양양군,10739801,7776046,72.40,10739801,7776046,72.40,11712272,8201490,70.02,12029284,8518495,70.81
"충청북도",소계,731003419,562555068,76.96,735737985,558723743,75.94,736252276,557702114,75.75,737094363,557825289,75.68
"충청북도",청주시,337378337,274273522,81.30,339442798,270778752,79.77,339442798,270778752,79.77,339442798,270778752,79.77
"충청북도",충주시,108722161,81668494,75.12,108722161,81701464,75.15,108722161,81701464,75.15,108722161,81701464,75.15
"충청북도",제천시,57646100,45671099,79.23,57646100,45671099,79.23,57646100,45671099,79.23,57646099,45675159,79.23
"충청북도",보은군,17737591,11041655,62.25,17737591,10863461,61.25,17736716,10863461,61.25,17736716,10863461,61.25
"충청북도",옥천군,55061021,47964975,87.11,55061021,47964975,87.11,55061021,47964975,87.11,55061021,47964975,87.11
"충청북도",영동군,31106651,24632323,79.19,31106651,24632323,79.19,31106651,24632323,79.19,31106652,24632323,79.19
